Country (Name),Country (ISO3 code),ASFIS species (Name),ASFIS species (3-alpha code),FAO major fishing area (Name),FAO major fishing area (Code),[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Sri Lanka,LKA,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4104,,7461,,14791,,10825,,14397,,11064,
Sri Lanka,LKA,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,31,,55,,6,,6,,8,,59,,48,,10,
Sri Lanka,LKA,Striped marlin,MLS,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,2,,3,,3,,1,,38,
Sri Lanka,LKA,Swordfish,SWO,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,146,,120,,91,,93,,184,,209,,216,,230,,395,,508,,674,,1329,,2200,,1640,,1972,,2597,,1840,,2205,,3440,,3217,,2510,,2579,,3592,,2363,,2868,,3225,,3193,,3176,,3161,,3675,,3845,,5537,,3072,,3739,,2875,,7167,,7201,,3682,
Sri Lanka,LKA,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1293,,1363,,1503,,2033,,1499,,8414,
Sri Lanka,LKA,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,39,,105,,22,,77,,7,,70,
Sri Lanka,LKA,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,524,,783,,608,,437,,409,,379,,502,,946,,1024,,1106,,1437,,1769,,2664,,3560,,3444,,3327,,2959,,3254,,3686,,4119,,3237,,2354,,3891,,4727,,4147,,3286,,5993,,5775,,6472,,5862,,8310,,9630,,9022,,8389,,6498,,7104,,7142,,7507,,7809,,8448,,9461,,11278,,13347,,15489,,19681,,18436,,22759,,27301,,26832,,32946,,28217,,23856,,26049,,37678,,39628,,32826,,38915,,32571,,32139,,34587,,39949,,30215,,37520,,32231,,35413,,25839,,27070,,31423,,33107,,25354,
Sri Lanka,LKA,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2356,,6788,,6657,,6549,,6710,,19402,
Sudan,SDN,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,34,E,34,E,34,E,0,0,0,0,0,,171,,170,E
Sudan (former),,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19,,24,,19,,34,,34,,34,E,34,E,34,E,34,E,34,E,34,E,34,,34,E,34,E,0,,0,,0,,0,,0,,0,,0,,0,...
Taiwan Province of China,TWN,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2000,,2500,,427,,665,,803,,1804,,668,,586,,2345,,4909,,2881,,1916,,2902,,4837,,7024,,4798,,1059,,18852,,16606,,15833,,6645,,5704,,5878,,9846,,2835,,2560,,2879,,4856,,4361,,3376,,4323,,1308,,290,,300,,3087,,4331,,3369,,1412,,1125,,1077,,3242,,4926,,2381,,1057,,1296,,1886,,2238,,18165,,19359,,20320,,2411,
Taiwan Province of China,TWN,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,700,,1000,,2000,,2000,,5100,,973,,1557,,1969,,1358,,262,,854,,5550,,7300,,11142,,7650,,8227,,14965,,8393,,7867,,5257,,6371,,8710,,9656,,7536,,13277,,6239,,4694,,13484,,11847,,11330,,12074,,10843,,18196,,18191,,8455,,4795,,7798,,7969,,12451,,7060,,8132,,15757,,14241,,10957,,10815,,9807,,11463,,17380,,17888,,15792,,2208,,3123,,4823,,22108,
Taiwan Province of China,TWN,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1700,,571,,657,,419,,705,,526,,374,,2123,,2508,,3585,,4986,,3302,,5009,,6351,,6137,,5829,,5888,,6991,,7160,,5636,,5268,,3450,,2806,,5865,,7871,,9079,,13063,,17230,,8526,,6353,,10933,,4780,,6986,,8627,,12920,,9320,,6788,,7086,,7971,,11032,,9122,,10145,,3323,,1393,,1646,,3910,,3865,,4184,,3250,,951,
Taiwan Province of China,TWN,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5000,,5000,,3600,,1251,,808,,339,,338,,120,,169,,1786,,1662,,2028,,1552,,1662,,3263,,2165,,2033,,3353,,7051,,8369,,11511,,9602,,12198,,14484,,13560,,20340,,16119,,27210,,21358,,24371,,35002,,35156,,42712,,48908,,42737,,48151,,51807,,30892,,29027,,29058,,16377,,19152,,8633,,10104,,31410,,20495,,15967,,12433,,11389,,9706,,7416,,12386,
Taiwan Province of China,TWN,Black marlin,BLM,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,700,,72,,71,,58,,43,,27,,11,,59,,44,,58,,153,,118,,83,,252,,170,,267,,199,,283,,217,,575,,490,,617,,33,,326,,11,,194,,121,,121,,74,,59,,296,,0,,36,,60,,375,,434,,445,,53,,60,,686,,271,,278,,126,,52,,83,,99,,190,,128,,149,,15,
Taiwan Province of China,TWN,Black marlin,BLM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,800,,82,,53,,13,,10,,3,,2,,33,,24,,29,,25,,26,,37,,37,,33,,51,,212,,337,,262,,337,,1466,,1619,,553,,977,,41,,376,,247,,247,,226,,171,,512,,94,,127,,334,,140,,152,,215,,171,,346,,111,,60,,41,,234,,177,,213,,200,,330,,178,,121,,266,
Taiwan Province of China,TWN,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,159,,135,,83,,84,,49,,41,,173,,243,,288,,425,,354,,338,,514,,713,,659,,438,,678,,506,,641,,197,,455,,680,,1098,,54,,435,,421,,421,,240,,492,,1046,,282,,678,,472,,1551,,998,,803,,644,,782,,1837,,1976,,2206,,1155,,428,,684,,1698,,2132,,1757,,1382,,139,
Taiwan Province of China,TWN,Blue marlin,BUM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,163,,157,,56,,34,,23,,14,,161,,228,,280,,128,,168,,222,,210,,244,,205,,1089,,1635,,1343,,848,,428,,2630,,2523,,3715,,208,,1727,,1522,,1522,,2560,,3208,,3843,,4085,,3712,,2411,,2737,,1402,,1604,,1587,,1304,,1282,,1057,,974,,5010,,3947,,3739,,3509,,3235,,1937,,1356,,2189,
Taiwan Province of China,TWN,Indo-Pacific sailfish,SFA,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,,315,,99,,29,,18,,11,,47,,278,,202,,579,,276,,1252,,500,,358,,318,,276,,342,,378,,332,,135,,68,,135,,158,,254,,173,,303,,44,
Taiwan Province of China,TWN,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,,513,,432,,142,,91,,133,,344,,706,,1602,,2051,,866,,1665,,1283,,1228,,961,,879,,768,,115,,59,,338,,453,,320,,132,,234,,326,,202,,326,
Taiwan Province of China,TWN,Longtail tuna,LOT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,3,,0,0,9,,0,0,2,,0,0,0,0,0,0,2,,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,40,,20,,0,0,0,0,1600,,1298,,986,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
Taiwan Province of China,TWN,Longtail tuna,LOT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,45,,1,,2,,0,0,1,,0,0,0,0,1,,2,,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,40,,17,,0,0,0,0,4544,,3437,,2611,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Taiwan Province of China,TWN,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,20,,44,,12,,14,,18,,9,,267,,199,,59,,41,,29,,53,,159,,240,,0,,0,,0,,0,,0,,0,,0,,0,,700,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
Taiwan Province of China,TWN,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,31,,22,,4,,70,,6,,2,,51,,212,,117,,112,,940,,161,,649,,390,,0,,0,,0,,0,,0,,0,,0,,0,,57,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Taiwan Province of China,TWN,Skipjack tuna,SKJ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,33,,30,,2,,9,,69,,26,,9,,2,,6,,8,,17,,4,,7,,10,,34,,19,,10,,53,,83,,82,,12,,47,,136,,4,,45,,11,,11,,2,,0,0,12,,13,,7,,6,,7,,11,,12,,2,,1,,7,,5,,27,,170,,10,,1,,38,,187,,158,,184,,5,
Taiwan Province of China,TWN,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,81,,69,,12,,30,,14,,16,,9,,3,,5,,1,,3,,7,,1,,14,,6,,12,,3,,6,,13,,21,,22,,29,,84,,10,,61,,48,,48,,5,,4,,17,,64,,48,,5,,27,,74,,59,,13,,40,,9,,4,,7,,136,,209,,46,,33,,43,,50,,39,,190,
Taiwan Province of China,TWN,Southern bluefin tuna,SBF,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,1,,5,,0,0,5,,2,,1,,16,,22,,47,,32,,13,,29,,12,,90,,11,,264,,53,,42,,23,,7,,43,,35,,261,,106,,208,,258,,105,,142,,781,,192,,106,,254,,461,,980,,768,,788,,689,,714,,623,,820,,0,,0,,0,,0,,0,,0,,0,,0,,679,
Taiwan Province of China,TWN,Southern bluefin tuna,SBF,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,100,,100,,400,,300,,100,,16,,7,,1,,4,,0,0,0,0,4,,31,,17,,8,,9,,8,,9,,7,,2,,2,,59,,83,,157,,170,,73,,47,,360,,555,,1098,,1195,,488,,1049,,805,,1400,,1473,,740,,550,,1279,,169,,174,,152,,157,,280,,396,,539,,472,,1014,,924,,1138,,1012,,1163,,1213,,547,
Taiwan Province of China,TWN,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,500,,105,,55,,51,,76,,41,,120,,703,,402,,575,,1358,,1616,,640,,978,,719,,1088,,1009,,1418,,600,,456,,320,,312,,270,,368,,510,,917,,828,,828,,567,,591,,613,,202,,0,,340,,514,,508,,699,,182,,240,,441,,740,,451,,235,,128,,162,,140,,197,,132,,95,,27,
Taiwan Province of China,TWN,Striped marlin,MLS,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1000,,600,,124,,75,,15,,51,,15,,46,,248,,368,,400,,199,,169,,141,,111,,161,,187,,1002,,1366,,1288,,635,,970,,1370,,1212,,2482,,1318,,2720,,2138,,2138,,1793,,1148,,1601,,1602,,0,,1171,,2032,,726,,862,,688,,471,,311,,282,,192,,1723,,1120,,443,,371,,1045,,431,,276,,176,
Taiwan Province of China,TWN,Swordfish,SWO,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,500,,400,,300,,300,,72,,54,,27,,53,,45,,35,,129,,110,,209,,353,,269,,302,,587,,501,,529,,662,,994,,1177,,1289,,611,,441,,679,,520,,545,,1949,,2127,,3794,,3051,,1826,,3213,,2620,,3776,,1726,,2649,,1719,,1022,,772,,1362,,3068,,3228,,2323,,1062,,522,,1256,,2327,,3024,,2799,,2681,,659,
Taiwan Province of China,TWN,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,300,,300,,91,,82,,42,,41,,18,,25,,153,,135,,251,,157,,184,,305,,218,,226,,309,,806,,1516,,2426,,1396,,1924,,2636,,3773,E,3960,E,3631,,16312,,7493,,13369,,13778,,12901,,10914,,11528,,12746,,11748,,11294,,5827,,5825,,5187,,3342,,3247,,1221,,1138,,5046,,5164,,4552,,4222,,4663,,4535,,3565,,5210,
Taiwan Province of China,TWN,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,2,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
Taiwan Province of China,TWN,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,1,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Taiwan Province of China,TWN,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3000,,4000,,4400,,1428,,1023,,792,,496,,340,,289,,1831,,1238,,1300,,1974,,1693,,1691,,2979,,3379,,3821,,2924,,2889,,2810,,5230,,1960,,856,,1754,,6287,,4655,,7690,,8708,,12391,,6441,,8240,,5014,,4636,,6113,,2043,,14391,,15268,,11406,,9207,,10310,,9956,,10266,,9751,,4391,,1929,,2194,,6154,,6357,,3666,,4636,,217,
Taiwan Province of China,TWN,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4000,,5000,,10700,,11000,,10400,,3882,,2101,,456,,304,,183,,136,,2902,,2023,,1578,,749,,124,,1835,,1200,,974,,1324,,9254,,15536,,13765,,10028,,10527,,8860,,19388,,69531,,24616,,19329,,25311,,16714,,23082,,15663,,18974,,18064,,21747,,22783,,42312,,52341,,23271,,16502,,6261,,3515,,3534,,3031,,8598,,10826,,10092,,7768,,10601,,5449,,6209,,9210,
"Tanzania, United Rep. of",TZA,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,0,,0,,0,,0,,0,,0,,0,
"Tanzania, United Rep. of",TZA,Albacore,ALB,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,55,,101,,27,,49,,80,,106,,231,,211,,234,,234,,28,,17,,19,,0,,20,
"Tanzania, United Rep. of",TZA,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,3,,10,,0,,0,,0,,0,,0,
"Tanzania, United Rep. of",TZA,Bigeye tuna,BET,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,324,,440,,416,,345,,461,,267,,404,,722,,332,,185,,184,,113,,176,,102,,101,
"Tanzania, United Rep. of",TZA,Black marlin,BLM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,3,,1,,4,,2,,1,,2,,5,,12,,11,,19,,18,,19,,0,,0,
"Tanzania, United Rep. of",TZA,Blue marlin,BUM,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,25,,16,,20,,28,,26,,55,,122,,21,,23,,7,,3,,4,,0,,0,
"Tanzania, United Rep. of",TZA,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,20,,29,,24,,20,,34,,79,,109,,41,,25,,11,,27,,76,,26,,30,,46,,36,,17,,23,,43,,52,,36,,35,,23,,43,,29,,33,,37,,28,,37,,40,,26,,24,,31,,65,,62,,143,,101,,111,,111,,156,,159,,315,,320,,312,,371,,371,,371,,371,,371,
"Tanzania, United Rep. of",TZA,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,190,,141,,97,,140,,189,,103,,138,,283,,242,,312,,107,,172,,531,,258,,233,,210,,415,,133,,384,,333,,455,,288,,300,,532,,760,,581,,656,,700,,800,,781,,984,,735,,684,,650,,535,,786,,871,,1041,,1295,,1326,,1334,,1146,,1412,,1427,,1626,,2685,,2687,,2682,,2682,,2682,
"Tanzania, United Rep. of",TZA,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,41,,58,,51,,43,,70,,163,,224,,85,,53,,24,,55,,157,,53,,63,,95,,74,,35,,47,,88,,108,,73,,71,,48,,89,,60,,68,,76,,58,,76,,82,,53,,49,,63,,132,,127,,295,,208,,229,,229,,322,,328,,650,,660,,644,,765,,765,,765,,765,,765,
"Tanzania, United Rep. of",TZA,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,14,,19,,15,,17,,11,,3,,5,,7,,3,,3,,0,0,0,0,0,,812,,910,
